///////////////////////////////////////////////////////////////////////////////////////////////																											
//	[ Text  Version ]	0.0.0.1																									
//	[File Name]	4ThTreeData.txt																									
//	[서버/클라]	서버&클라 스크립트																									
//	[ 최종 작업자 ]	사재일																									
//	[ 최종 작업일 ]	Season12 P.1 2017년 6월 30일																									
//	[ 작 업 내 용 ]	시즌 업데이트 스크립트																									
///////////////////////////////////////////////////////////////////////////////////////////////																											
// class : 0 - 흑마법사 , 1 - 흑기사 , 2 - 요정 , 3 - 마검사 , 4 - 다크로드 , 5 - 소환술사 , 6 - 레이지파이터 , 7 - 그로우랜서, 8 - 룬마법사, 9 - 슬레이어, 10 - 건크래셔																											
// Line No :  등록 라인 설정 (세로)																											
// row no : 등록 열 설정 (가로)																											
// Skill ID : Skill 스크립트에서 불러들일 스킬,(디)버프 등																											
// FormulaData Index : formulaData 스크립트에서 불러들일 스킬 강화 공식 인덱스 등록																											
// ParentSkill(1) : 일반스킬습득, 3차 마스터스킬트리 선행 조건 설정																											
// ParentSkill(2) : 4차 스킬강화트리  선행조건 설정																											
// ParentSkill(3) : 4차 스킬강화트리  선행조건 설정																											
// NeedPoint : 강화하기 위한 최소 필요포인트																											
// maxpoint : 최대 강화 가능 포인트 설정																											
																											
//Class 흑마법사																											
0																											
//Line No	Skill group (Page)	UI Group	둘중하나선택	Skill ID	BuffIndex	AttributeType	FormulaData Index	Link Slot 1	link1 Line on/off	Link Slot 2	link2 Line on/off	Link Slot 3	link3 Line on/off	Link Slot 4	link4 Line on/off	Link Slot 5	link5 Line on/off	Need Point	MaxPoint	active next slotpoint	ParentSkill(1)	ParentSkill NeedPoint(1)	ParentSkill(2)	ParentSkill NeedPoint(2)	ParentSkill(3)	ParentSkill NeedPoint(3)	
21	0	0	12	1042	-1	4	88	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1026	10	-1	-1	//
22	0	0	13	1038	-1	4	84	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
23	0	0	14	1169	-1	4	186	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1042	10	-1	-1	//
24	0	0	15	1181	-1	4	198	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
25	0	0	16	1034	-1	4	80	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1042	10	-1	-1	//
31	0	0	37	1025	-1	3	180	41	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
32	0	0	17	1029	-1	4	75	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
33	0	0	18	1170	-1	4	187	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1025	10	-1	-1	//
35	0	0	19	1176	-1	4	193	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1025	10	-1	-1	//
34	0	0	20	1182	-1	4	199	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
41	0	0	21	1041	-1	4	87	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1025	10	-1	-1	//
42	0	0	22	1037	-1	4	83	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1041	10	-1	-1	//
43	0	0	23	1171	-1	4	188	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1041	10	-1	-1	//
44	0	0	24	1183	-1	4	200	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1041	10	-1	-1	//
45	0	0	25	1033	-1	4	79	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1041	10	-1	-1	//
51	0	1	26	1048	-1	4	93	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1026	10	-1	-1	//
54	0	1	27	1186	-1	4	203	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1180	10	-1	-1	//
52	0	1	28	1060	-1	4	105	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1038	10	-1	-1	//
55	0	1	29	1187	-1	4	204	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1181	10	-1	-1	//
53	0	1	30	1191	-1	4	208	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1168	10	1169	10	//
61	0	1	31	1047	-1	4	92	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1025	10	-1	-1	//
64	0	1	32	1188	-1	4	205	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1182	10	-1	-1	//
62	0	1	33	1059	-1	4	104	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1037	10	-1	-1	//
65	0	1	34	1189	-1	4	206	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1183	10	-1	-1	//
63	0	1	35	1192	-1	4	209	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1170	10	1171	10	//
20	0	3	36	-1	-1	-1	-1	11	1	31	1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	//
//Line No	Skill group	UI Group	둘중하나선택	Skill ID	BuffIndex	AttributeType	FormulaData Index	Link Slot 1	link1 Line on/off	Link Slot 2	link2 Line on/off	Link Slot 3	link3 Line on/off	Link Slot 4	link4 Line on/off	Link Slot 5	link5 Line on/off	Need Point	MaxPoint	active next slotpoint	ParentSkill(1)	ParentSkill NeedPoint(1)	ParentSkill(2)	ParentSkill NeedPoint(2)	ParentSkill(3)	ParentSkill NeedPoint(3)	
// 2P																											
0	1	0	1	1103	-1	1	131	20	1	1	1	11	1	31	1	-1	1	1	20	10	456	10	-1	-1	-1	-1	//
1	1	0	2	1004	-1	2	47	2	1	-1	1	-1	1	-1	1	-1	1	15	15	10	-1	-1	-1	-1	-1	-1	//
2	1	0	3	1007	-1	2	50	3	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
3	1	0	4	1008	-1	2	54	4	1	-1	1	-1	1	-1	1	-1	1	1	10	10	-1	-1	-1	-1	-1	-1	//
4	1	0	5	1012	-1	2	63	5	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
5	1	0	6	1001	-1	2	44	6	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
6	1	0	7	1021	-1	2	67	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
11	1	0	37	1026	-1	3	181	21	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
12	1	0	8	1030	-1	4	76	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1026	10	-1	-1	//
13	1	0	9	1168	-1	4	185	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1026	10	-1	-1	//
15	1	0	10	1174	-1	4	191	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1026	10	-1	-1	//
14	1	0	11	1180	-1	4	197	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1026	10	-1	-1	//
21	1	0	12	1042	-1	4	88	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1026	10	-1	-1	//
22	1	0	13	1038	-1	4	84	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
23	1	0	14	1169	-1	4	186	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1042	10	-1	-1	//
24	1	0	15	1181	-1	4	198	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
25	1	0	16	1034	-1	4	80	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1042	10	-1	-1	//
31	1	0	37	1025	-1	3	180	41	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
32	1	0	17	1029	-1	4	75	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
33	1	0	18	1170	-1	4	187	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1025	10	-1	-1	//
35	1	0	19	1176	-1	4	193	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1025	10	-1	-1	//
34	1	0	20	1182	-1	4	199	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
41	1	0	21	1041	-1	4	87	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1025	10	-1	-1	//
42	1	0	22	1037	-1	4	83	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1041	10	-1	-1	//
43	1	0	23	1171	-1	4	188	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1041	10	-1	-1	//
44	1	0	24	1183	-1	4	200	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1041	10	-1	-1	//
45	1	0	25	1033	-1	4	79	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1041	10	-1	-1	//
51	1	1	26	1048	-1	4	93	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1026	10	-1	-1	//
54	1	1	27	1186	-1	4	203	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1180	10	-1	-1	//
52	1	1	28	1060	-1	4	105	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1038	10	-1	-1	//
55	1	1	29	1187	-1	4	204	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1181	10	-1	-1	//
53	1	1	30	1191	-1	4	208	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1168	10	1169	10	//
61	1	1	31	1047	-1	4	92	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1025	10	-1	-1	//
64	1	1	32	1188	-1	4	205	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1182	10	-1	-1	//
62	1	1	33	1059	-1	4	104	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1037	10	-1	-1	//
65	1	1	34	1189	-1	4	206	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1183	10	-1	-1	//
63	1	1	35	1192	-1	4	209	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1170	10	1171	10	//
20	1	3	36	-1	-1	-1	-1	11	1	31	1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	//
//Line No	Skill group	UI Group	둘중하나선택	Skill ID	BuffIndex	AttributeType	FormulaData Index	Link Slot 1	link1 Line on/off	Link Slot 2	link2 Line on/off	Link Slot 3	link3 Line on/off	Link Slot 4	link4 Line on/off	Link Slot 5	link5 Line on/off	Need Point	MaxPoint	active next slotpoint	ParentSkill(1)	ParentSkill NeedPoint(1)	ParentSkill(2)	ParentSkill NeedPoint(2)	ParentSkill(3)	ParentSkill NeedPoint(3)	
//3P																											
0	2	0	1	1105	-1	1	132	20	1	1	1	11	1	31	1	-1	1	1	20	10	730	-1	-1	-1	-1	-1	//
1	2	0	2	1002	-1	2	45	2	1	-1	1	-1	1	-1	1	-1	1	15	15	10	-1	-1	-1	-1	-1	-1	//
2	2	0	3	1007	-1	2	52	3	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
3	2	0	4	1019	-1	2	65	4	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
4	2	0	5	1009	-1	2	60	5	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
5	2	0	6	1001	-1	2	44	6	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
6	2	0	7	1021	-1	2	67	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
11	2	0	37	1025	-1	3	180	21	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
12	2	0	8	1029	-1	4	75	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
13	2	0	9	1170	-1	4	187	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1025	10	-1	-1	//
15	2	0	10	1176	-1	4	193	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1025	10	-1	-1	//
14	2	0	11	1182	-1	4	199	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
21	2	0	12	1041	-1	4	87	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1025	10	-1	-1	//
22	2	0	13	1037	-1	4	83	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1041	10	-1	-1	//
23	2	0	14	1171	-1	4	188	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1041	10	-1	-1	//
24	2	0	15	1183	-1	4	200	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1041	10	-1	-1	//
25	2	0	16	1033	-1	4	79	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1041	10	-1	-1	//
31	2	0	37	1024	-1	3	179	41	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
32	2	0	17	1028	-1	4	74	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1024	10	-1	-1	//
33	2	0	18	1166	-1	4	183	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1024	10	-1	-1	//
35	2	0	19	1172	-1	4	189	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1024	10	-1	-1	//
34	2	0	20	1178	-1	4	195	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1024	10	-1	-1	//
41	2	0	21	1040	-1	4	86	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1024	10	-1	-1	//
42	2	0	22	1036	-1	4	82	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1040	10	-1	-1	//
43	2	0	23	1167	-1	4	184	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1040	10	-1	-1	//
44	2	0	24	1179	-1	4	196	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1040	10	-1	-1	//
45	2	0	25	1032	-1	4	78	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1040	10	-1	-1	//
51	2	1	26	1047	-1	4	92	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1025	10	-1	-1	//
54	2	1	27	1188	-1	4	205	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1182	10	-1	-1	//
52	2	1	28	1059	-1	4	104	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1037	10	-1	-1	//
55	2	1	29	1189	-1	4	206	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1183	10	-1	-1	//
53	2	1	30	1192	-1	4	209	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1170	10	1171	10	//
61	2	1	31	1046	-1	4	91	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1024	10	-1	-1	//
64	2	1	32	1184	-1	4	201	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1178	10	-1	-1	//
62	2	1	33	1058	-1	4	103	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1036	10	-1	-1	//
65	2	1	34	1185	-1	4	202	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1179	10	-1	-1	//
63	2	1	35	1190	-1	4	207	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1166	10	1167	10	//
20	2	3	36	-1	-1	-1	-1	11	1	31	1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	//
//Line No	Skill group	UI Group	둘중하나선택	Skill ID	BuffIndex	AttributeType	FormulaData Index	Link Slot 1	link1 Line on/off	Link Slot 2	link2 Line on/off	Link Slot 3	link3 Line on/off	Link Slot 4	link4 Line on/off	Link Slot 5	link5 Line on/off	Need Point	MaxPoint	active next slotpoint	ParentSkill(1)	ParentSkill NeedPoint(1)	ParentSkill(2)	ParentSkill NeedPoint(2)	ParentSkill(3)	ParentSkill NeedPoint(3)	
//4P																											
0	3	0	1	1102	-1	1	130	20	1	1	1	11	1	31	1	-1	1	1	20	10	729	-1	-1	-1	-1	-1	//
1	3	0	2	1002	-1	2	45	2	1	-1	1	-1	1	-1	1	-1	1	15	15	10	-1	-1	-1	-1	-1	-1	//
2	3	0	3	1007	-1	2	52	3	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
3	3	0	4	1019	-1	2	65	4	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
4	3	0	5	1009	-1	2	60	5	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
5	3	0	6	1001	-1	2	44	6	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
6	3	0	7	1021	-1	2	67	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
11	3	0	37	1024	-1	3	179	21	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
12	3	0	8	1028	-1	4	74	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1024	10	-1	-1	//
13	3	0	9	1166	-1	4	183	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1024	10	-1	-1	//
15	3	0	10	1172	-1	4	189	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1024	10	-1	-1	//
14	3	0	11	1178	-1	4	195	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1024	10	-1	-1	//
21	3	0	12	1040	-1	4	86	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1024	10	-1	-1	//
22	3	0	13	1036	-1	4	82	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1040	10	-1	-1	//
23	3	0	14	1167	-1	4	184	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1040	10	-1	-1	//
24	3	0	15	1179	-1	4	196	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1040	10	-1	-1	//
25	3	0	16	1032	-1	4	78	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1040	10	-1	-1	//
31	3	0	37	1026	-1	3	181	41	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
32	3	0	17	1030	-1	4	76	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1026	10	-1	-1	//
33	3	0	18	1168	-1	4	185	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1026	10	-1	-1	//
35	3	0	19	1174	-1	4	191	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1026	10	-1	-1	//
34	3	0	20	1180	-1	4	197	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1026	10	-1	-1	//
41	3	0	21	1042	-1	4	88	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1026	10	-1	-1	//
42	3	0	22	1038	-1	4	84	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
43	3	0	23	1169	-1	4	186	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1042	10	-1	-1	//
44	3	0	24	1181	-1	4	198	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
45	3	0	25	1034	-1	4	80	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1042	10	-1	-1	//
51	3	1	26	1046	-1	4	91	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1024	10	-1	-1	//
54	3	1	27	1184	-1	4	201	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1178	10	-1	-1	//
52	3	1	28	1058	-1	4	103	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1036	10	-1	-1	//
55	3	1	29	1185	-1	4	202	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1179	10	-1	-1	//
53	3	1	30	1190	-1	4	207	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1166	10	1167	10	//
61	3	1	31	1048	-1	4	93	-1	0	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	1026	10	-1	-1	//
64	3	1	32	1186	-1	4	203	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1180	10	-1	-1	//
62	3	1	33	1060	-1	4	105	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1038	10	-1	-1	//
65	3	1	34	1187	-1	4	204	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1181	10	-1	-1	//
63	3	1	35	1191	-1	4	208	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1168	10	1169	10	//
20	3	3	36	-1	-1	-1	-1	11	1	31	1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	//
//Line No	Skill group	UI Group	둘중하나선택	Skill ID	BuffIndex	AttributeType	FormulaData Index	Link Slot 1	link1 Line on/off	Link Slot 2	link2 Line on/off	Link Slot 3	link3 Line on/off	Link Slot 4	link4 Line on/off	Link Slot 5	link5 Line on/off	Need Point	MaxPoint	active next slotpoint	ParentSkill(1)	ParentSkill NeedPoint(1)	ParentSkill(2)	ParentSkill NeedPoint(2)	ParentSkill(3)	ParentSkill NeedPoint(3)	
//5P																											
0	4	2	0	1125	-1	1	139	1	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
1	4	2	4	1199	-1	4	218	2	1	-1	1	-1	1	-1	1	-1	1	10	20	10	-1	-1	-1	-1	-1	-1	//
2	4	2	1	1129	-1	4	143	3	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
3	4	2	2	1133	-1	4	147	4	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
4	4	2	3	1196	-1	4	215	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
10	4	2	5	1126	-1	1	140	11	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
11	4	2	9	1200	-1	4	219	12	1	-1	1	-1	1	-1	1	-1	1	10	20	10	-1	-1	-1	-1	-1	-1	//
12	4	2	6	1130	-1	4	144	13	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
13	4	2	7	1134	-1	4	148	14	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
14	4	2	8	1197	-1	4	216	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
20	4	2	10	1127	-1	1	141	21	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
21	4	2	14	1201	-1	4	220	22	1	-1	1	-1	1	-1	1	-1	1	10	20	10	-1	-1	-1	-1	-1	-1	//
22	4	2	11	1131	-1	4	145	23	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
23	4	2	12	1135	-1	4	149	24	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
24	4	2	13	1198	-1	4	217	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
end																											
//Class 레이지파이터																											
6																											
//Line No	Skill group	UI Group	둘중하나선택	Skill ID	BuffIndex	AttributeType	FormulaData Index	Link Slot 1	link1 Line on/off	Link Slot 2	link2 Line on/off	Link Slot 3	link3 Line on/off	Link Slot 4	link4 Line on/off	Link Slot 5	link5 Line on/off	Need Point	MaxPoint	active next slotpoint	ParentSkill(1)	ParentSkill NeedPoint(1)	ParentSkill(2)	ParentSkill NeedPoint(2)	ParentSkill(3)	ParentSkill NeedPoint(3)	
// 1P																											
0	0	0	1	1147	-1	1	134	20	1	1	1	11	1	31	1	-1	1	1	20	10	282	-1	-1	-1	-1	-1	//
1	0	0	2	1002	-1	2	45	2	1	-1	1	-1	1	-1	1	-1	1	15	15	10	-1	-1	-1	-1	-1	-1	//
2	0	0	3	1007	-1	2	52	3	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
3	0	0	4	1008	-1	2	54	4	1	-1	1	-1	1	-1	1	-1	1	1	10	10	-1	-1	-1	-1	-1	-1	//
4	0	0	5	1009	-1	2	60	5	1	-1	1	-1	1	-1	1	-1	1	10	10	10	-1	-1	-1	-1	-1	-1	//
5	0	0	6	1001	-1	2	44	6	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
6	0	0	7	1020	-1	2	66	-1	1	-1	1	-1	1	-1	1	-1	1	1	20	10	-1	-1	-1	-1	-1	-1	//
11	0	0	37	1026	-1	3	181	21	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
12	0	0	8	1030	-1	4	76	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1026	10	-1	-1	//
13	0	0	9	1168	-1	4	185	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1026	10	-1	-1	//
15	0	0	10	1174	-1	4	191	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1026	10	-1	-1	//
14	0	0	11	1180	-1	4	197	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1026	10	-1	-1	//
21	0	0	12	1042	-1	4	88	-1	0	-1	0	-1	0	-1	0	-1	0	10	10	10	-1	-1	1026	10	-1	-1	//
22	0	0	13	1038	-1	4	84	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
23	0	0	14	1169	-1	4	186	-1	0	-1	0	-1	0	-1	0	-1	0	10	20	10	-1	-1	1042	10	-1	-1	//
24	0	0	15	1181	-1	4	198	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1042	10	-1	-1	//
25	0	0	16	1034	-1	4	80	-1	0	-1	0	-1	0	-1	0	-1	0	1	10	10	-1	-1	1042	10	-1	-1	//
31	0	0	37	1025	-1	3	180	41	1	-1	0	-1	0	-1	0	-1	0	1	20	10	-1	-1	-1	-1	-1	-1	//
32	0	0	17	1029	-1	4	75	-1	0	-1	0	-1	0	-1	0	-1	0	1	30	10	-1	-1	1025	10	-1	-1	//
